source_dataset	dataset_role	source_row_index	id	word	subset	p_candidate_count	p_prime_candidate_count	exact_overlap_count	exact_overlap_jaccard	p_win_rate	p_win_rate_per_token	p_weighted_win_rate	p_weighted_win_rate_per_token	p_mean_advantage	p_mean_advantage_per_token	p_weighted_advantage	p_weighted_advantage_per_token	p_top1_win	p_top1_win_per_token	p_top1_advantage	p_top1_advantage_per_token	p_prime_win_rate	p_prime_win_rate_per_token	p_prime_weighted_win_rate	p_prime_weighted_win_rate_per_token	p_prime_mean_advantage	p_prime_mean_advantage_per_token	p_prime_weighted_advantage	p_prime_weighted_advantage_per_token	p_prime_top1_win	p_prime_top1_win_per_token	p_prime_top1_advantage	p_prime_top1_advantage_per_token	both_mean_advantages_positive	both_top1_own_context_wins
only	discourse_particle	0	315	only	h	50	50	1	0.010101010101010102	0.54	0.54	0.49835642395134877	0.49835642395134877	0.05689222912647585	0.05689222912647585	0.05259398922027604	0.05259398922027604	1.0	1.0	0.0923173692491319	0.0923173692491319	0.84	0.84	0.8528588042816481	0.8528588042816481	0.06002847706867863	0.06002847706867863	0.06481068001636277	0.06481068001636277	1.0	1.0	0.1018260609019885	0.1018260609019885	True	True
only	discourse_particle	1	491	only	h	50	50	5	0.05263157894736842	0.64	0.64	0.660820021605153	0.660820021605153	0.011279885481381272	0.011279885481381272	0.012183805871185468	0.012183805871185468	0.0	0.0	-0.0187728064400807	-0.0187728064400807	0.48	0.48	0.4695422011431289	0.4695422011431289	-0.004743611561045589	-0.004743611561045589	-0.007192569505845962	-0.007192569505845962	1.0	1.0	0.0251674056053161	0.0251674056053161	False	False
only	discourse_particle	2	501	only	h	50	50	0	0.0	0.54	0.54	0.5401143972264932	0.5401143972264932	0.006652202739956314	0.006652202739956314	0.006904685545088549	0.006904685545088549	1.0	1.0	0.0267752541436089	0.0267752541436089	0.62	0.62	0.6373667148293193	0.6373667148293193	0.008002105029156527	0.008002105029156527	0.005831738671614057	0.005831738671614057	1.0	1.0	0.0071268948641689	0.0071268948641689	True	True
only	discourse_particle	3	649	only	h	50	50	0	0.0	0.62	0.62	0.6396879232248379	0.6396879232248379	0.023879908562864097	0.023879908562864097	0.02613030744284383	0.02613030744284383	0.0	0.0	-0.0435467888327205	-0.0435467888327205	0.68	0.68	0.660247063522677	0.660247063522677	0.020120338050904952	0.020120338050904952	0.019673703431485518	0.019673703431485518	0.0	0.0	-0.0329491110409005	-0.0329491110409005	True	False
only	discourse_particle	4	660	only	h	50	50	1	0.010101010101010102	0.68	0.68	0.7114402255235303	0.7114402255235303	0.012112712383186624	0.012112712383186624	0.01527414129347717	0.01527414129347717	0.0	0.0	-0.16796875	-0.16796875	0.76	0.76	0.7651664202498445	0.7651664202498445	0.032517398502236255	0.032517398502236255	0.022884490288158085	0.022884490288158085	0.0	0.0	-0.0731092180524555	-0.0731092180524555	True	False
only	discourse_particle	5	687	only	h	50	50	4	0.041666666666666664	0.74	0.74	0.7422350808840915	0.7422350808840915	0.03450515536091204	0.03450515536091204	0.03314592611153771	0.03314592611153771	1.0	1.0	0.0706153445773654	0.0706153445773654	0.46	0.46	0.4574758550771164	0.4574758550771164	-0.006967937551632861	-0.006967937551632861	-0.005133453655164572	-0.005133453655164572	1.0	1.0	0.0473592421587776	0.0473592421587776	False	True
only	discourse_particle	6	745	only	h	50	50	3	0.030927835051546393	0.54	0.54	0.5769656969208695	0.5769656969208695	0.003651692444215728	0.003651692444215728	0.005278099051583085	0.005278099051583085	1.0	1.0	0.0067088736428153	0.0067088736428153	0.64	0.64	0.6106177324139412	0.6106177324139412	0.019775538930030936	0.019775538930030936	0.014412439075784959	0.014412439075784959	0.0	0.0	-0.0171051025390625	-0.0171051025390625	True	False
only	discourse_particle	7	794	only	h	50	50	1	0.010101010101010102	0.58	0.58	0.6360723010381995	0.6360723010381995	0.007556386206215351	0.007556386206215351	0.022147557228154688	0.022147557228154688	0.0	0.0	-0.059926350911458	-0.059926350911458	0.66	0.66	0.697109654748589	0.697109654748589	0.026938386572462534	0.026938386572462534	0.022480723252875978	0.022480723252875978	0.0	0.0	-0.09765625	-0.09765625	True	False
only	discourse_particle	8	965	only	h	50	50	1	0.010101010101010102	0.58	0.58	0.5129261024710972	0.5129261024710972	0.027660203965094166	0.027660203965094166	0.016800332029710947	0.016800332029710947	0.0	0.0	-0.0663431340997868	-0.0663431340997868	0.56	0.56	0.6323158903550367	0.6323158903550367	0.012651998552342936	0.012651998552342936	0.02736300545100546	0.02736300545100546	1.0	1.0	0.1365548769632976	0.1365548769632976	True	False
only	discourse_particle	9	966	only	h	50	50	6	0.06382978723404255	0.64	0.64	0.7269145980605877	0.7269145980605877	0.007069122069947027	0.007069122069947027	0.015738723856278277	0.015738723856278277	1.0	1.0	0.0474886894226074	0.0474886894226074	0.52	0.52	0.4647130436921833	0.4647130436921833	0.010696878673136172	0.010696878673136172	-0.0018926910917953597	-0.0018926910917953597	0.0	0.0	-0.0032450485229491	-0.0032450485229491	True	False
only	discourse_particle	10	1038	only	h	50	50	8	0.08695652173913043	0.64	0.64	0.6341236745354919	0.6341236745354919	0.07632985432052253	0.07632985432052253	0.08029201739914447	0.08029201739914447	1.0	1.0	0.08447265625	0.08447265625	0.8	0.8	0.7458750026261207	0.7458750026261207	0.09244094171940505	0.09244094171940505	0.06900438598944285	0.06900438598944285	1.0	1.0	0.0948560714721677	0.0948560714721677	True	True
only	discourse_particle	11	1142	only	h	50	50	0	0.0	0.44	0.44	0.2704248918332728	0.2704248918332728	0.0032619295509148344	0.0032619295509148344	0.0024174383309785307	0.0024174383309785307	0.0	0.0	-0.0255702336629233	-0.0255702336629233	0.66	0.66	0.5440603628489442	0.5440603628489442	0.025850192081523705	0.025850192081523705	0.02215475479998787	0.02215475479998787	1.0	1.0	0.0574951171875	0.0574951171875	True	False
